id,score
0,1.7942483815932864e-06
1,1.0989441225655859e-06
2,1.7140318783470343e-05
3,7.237271892071137e-06
4,0.0001429600471942974
5,0.3187422053451316
6,0.14684181577546776
7,0.016871123857243923
8,0.9985245324858681
9,0.37154324667497873
10,0.49180395610438854
11,0.24700954482079343
12,0.0006411379122645503
13,0.21495564546520915
14,3.296865345549846e-05
15,0.05682102672188126
16,0.1975304806459076
17,0.21446053667159734
18,0.9440409707498186
19,0.07815562238712781
20,0.0006120049108998916
21,0.6319153478309957
22,0.0005806473945481426
23,0.5352773976338615
24,0.00020221623570824534
25,0.2202090827519818
26,0.004575898886917165
27,0.3551740918163112
28,0.015523304667751573
29,0.052288752338179534
30,8.247892556641449e-05
31,4.486716383075582e-06
32,1.0
33,7.421098494946399e-05
34,0.00300208264974284
35,0.00587975393732519
36,0.000160055487829205
37,1.7140318783470343e-05
38,9.843428595073304e-05
39,0.008317141020420344
40,0.00020860643862763407
41,0.5151859998716376
42,3.539873705727515e-05
43,0.5056464933232592
44,1.0680292608097946e-05
45,0.03355812263936434
46,0.055135630289170456
47,7.383807631664766e-06
48,0.0010630995649189689
49,0.16677026350373203
50,2.353159090385603e-05
51,0.0016601788377548137
52,4.486716383075582e-06
53,0.4222339727196322
54,0.2635147425486881
55,5.328427145362105e-06
56,0.0035549444596123217
57,0.005965381723539499
58,3.638971978557419e-05
59,5.029381385245815e-05
60,0.00290224764262354
61,0.2430204606714577
62,6.549633658114198e-05
63,0.0033081752193801707
64,0.49602046581960324
65,0.12574484228453772
66,5.651800238885947e-05
67,0.2800190061480568
68,3.524280411322955e-05
69,0.1559131927186574
70,0.16389848137284263
71,1.7043920971609992e-05
72,0.0020286784210663657
73,0.0048781676420192824
74,6.453322255743297e-06
75,3.2759764565718965e-06
76,0.17719377063167044
77,0.008630072146467294
78,0.15972793724890424
79,0.01153815069370761
80,0.2457768532012282
81,0.2852145269118439
82,1.3229345198721855e-05
83,1.1746017569755261e-06
84,6.554455226206233e-05
85,1.3828214049277013e-05
86,0.010628490965770057
87,0.19437800765103763
88,0.25572683080081554
89,8.248679517387914e-05
90,0.1390568284411205
91,0.016622108655379643
92,0.4642812545668768
93,0.08978746347377817
94,0.2817540234715842
95,0.0021422648599274128
96,0.4534325101592887
97,0.257533077428428
98,0.0015396657197078003
99,0.4398989056105898
100,0.1635821695490193
101,0.21554152616957156
102,1.0
103,0.6379380289749107
104,0.00015521700705934335
105,9.12147224236463e-06
106,0.999999999999055
107,0.14684181577546776
108,0.008715088848228364
109,7.170708814321783e-05
110,0.21900272223174855
111,6.203795563234931e-05
112,0.0001301712622232118
113,0.14339314618043764
114,0.0025690860824640668
115,0.00119103930183931
116,5.282914270051423e-05
117,2.6746558800481712e-06
118,0.006228671267895342
119,0.00018176245709523723
120,0.012401477760483493
121,0.09990196319326941
122,0.5417783833491646
123,0.24666002202642479
124,0.607250248161928
125,0.3497374874355763
126,0.09990196319326941
127,3.0031042144737042e-05
128,2.5352518600239113e-06
129,8.247892556641449e-05
130,1.8189736828902066e-05
131,0.0008432152177304055
132,1.0
133,0.315669231430067
134,0.18049274046402689
135,1.7140318783470343e-05
136,0.0030795509744985386
137,0.043490702682578146
138,4.698101401708298e-06
139,0.00025930061073952884
140,0.0012190687065078958
141,0.003977815963569635
142,0.6249678563597292
143,0.26619291665619343
144,2.1880523117102746e-06
145,0.000421053420471765
146,0.390230526040072
147,0.3261834007370473
148,0.1531767224811528
149,0.021825917157960874
150,0.004412511839067264
151,1.1221805074325164e-05
152,1.4057861984701368e-05
153,1.530447322017649e-05
154,0.001075868606844711
155,1.2732451651322955e-06
156,0.002587779714476547
157,0.00010514068309463405
158,0.009433931928845691
159,0.2172975184874888
160,0.00012112260140637855
161,0.0005161804612266446
162,6.453322255743297e-06
163,0.22006022034879388
164,0.9999999999999716
165,0.0005051803810190579
166,0.01165952825154436
167,1.0647502246041299e-05
168,0.012710097430931792
169,0.3378752670849072
170,0.009593210655682796
171,1.206237446627212e-05
172,0.0015439436525235145
173,9.771777830556107e-05
174,4.486716383075582e-06
175,0.00010071808944589941
176,0.00045956213769430675
177,0.007534038830093472
178,0.1633359905534601
179,0.20070059378001207
180,0.22046320315934853
181,0.6679052506297803
182,0.004304581397321369
183,0.0023266351473108424
184,6.596698260675064e-06
185,1.9362346596002457e-05
186,0.018079291653660273
187,0.000914614223441542
188,0.18775429046235254
189,0.6443708349260073
190,0.00032574507304775806
191,0.006789395927580825
192,0.005957151591061686
193,0.0072012577373011715
194,0.06148608121963745
195,0.002787565074327372
196,0.0014324952637982768
197,0.0047145455618501425
198,0.0029933064904953256
199,0.0009425864532414906
200,0.3559501763310954
201,0.10515584629750525
202,0.9985257457479518
203,3.084517122358425e-05
204,0.28503778340832087
205,0.0012190687065078958
206,3.409836777310273e-07
207,7.871762573520992e-05
208,1.486897734653368e-06
209,0.189348218747867
210,0.0015704474058991032
211,0.19778764161339177
212,0.1311842535995113
213,2.188249887691033e-05
214,0.00035271007501618446
215,9.344140828632898e-06
216,0.00011745605814607081
217,0.049122889775297864
218,0.0001548632850532962
219,0.07740640556093958
220,0.0010706012385449796
221,0.21495564546520915
222,0.4163470178092017
223,2.360283459752987e-05
224,2.084530103839786e-05
225,0.04333538509523349
226,0.352546827417619
